loanamount,totaldue,termdays,referred,good_bad_flag,age_as_at_2017,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,systemloanid,loannumber_trainprevloans,loanamount_trainprevloans,totaldue_trainprevloans,termdays_trainprevloans,closeddate_days,firstduedate_days,firstrepaiddate_days
20000.0,24500.0,30,Yes,Good,34,Savings,7.4593825,10.4442426,GT Bank,Permanent,301855183.0,1.0,10000.0,11500.0,15,15,15,15
10000.0,11500.0,15,Yes,Good,33,Savings,3.9286039,7.4020525,Access Bank,Undisclosed,301953504.0,2.0,10000.0,11500.0,15,15,15,15
10000.0,13000.0,30,Yes,Bad,28,Savings,3.4515467,6.436961,FCMB,Permanent,301920400.0,1.0,10000.0,13000.0,30,32,31,32
10000.0,13000.0,30,Yes,Bad,30,Savings,5.650632,6.341564,UBA,Permanent,301954411.0,1.0,10000.0,13000.0,30,23,30,23
20000.0,24500.0,30,Yes,Bad,42,Savings,3.3639265,6.5063419,Access Bank,Permanent,301909635.0,2.0,10000.0,13000.0,30,27,30,27
10000.0,13000.0,30,Yes,Bad,33,Savings,6.3856111,5.0061726,Access Bank,Permanent,301945451.0,2.0,10000.0,13000.0,30,28,31,28
20000.0,22250.0,15,Yes,Bad,32,Savings,3.6072982,6.8680254,GT Bank,Undisclosed,301909615.0,4.0,20000.0,22250.0,15,14,15,14
20000.0,24500.0,30,Yes,Good,26,Other,5.752097,5.5475838,Zenith Bank,Permanent,301756650.0,7.0,30000.0,32250.0,15,12,15,12
30000.0,39000.0,60,Yes,Good,32,Other,3.8704173,7.3605793,Diamond Bank,Permanent,301847856.0,6.0,20000.0,23800.0,30,51,30,51
60000.0,68100.0,90,Yes,Good,38,Savings,3.3352713,7.1268308,GT Bank,Self-Employed,301609856.0,1.0,10000.0,11500.0,15,18,15,17
30000.0,34500.0,30,Yes,Good,32,Savings,3.2808408,6.6294756,Fidelity Bank,Permanent,301897623.0,2.0,30000.0,39000.0,60,50,30,30
20000.0,24500.0,30,Yes,Good,41,Savings,7.4904964,9.082846,GT Bank,Permanent,301817381.0,1.0,10000.0,13000.0,30,14,30,14
25000.0,28750.0,30,Yes,Good,28,Savings,4.7175318,8.1396633,GT Bank,Permanent,301911873.0,7.0,10000.0,12250.0,30,29,30,29
10000.0,11500.0,15,Yes,Good,33,Savings,6.68484,6.219925,EcoBank,Permanent,301974316.0,1.0,10000.0,11500.0,15,15,15,15
10000.0,13000.0,30,Yes,Good,37,Savings,4.6122767,8.5216567,GT Bank,Permanent,301922636.0,1.0,10000.0,11500.0,15,14,16,14
10000.0,13000.0,30,Yes,Good,30,Savings,3.3505856,6.459944,First Bank,Permanent,301923662.0,2.0,10000.0,13000.0,30,31,32,30
20000.0,22250.0,15,Yes,Good,36,Savings,3.083137,6.5011327,GT Bank,Permanent,301908512.0,4.0,20000.0,22250.0,15,13,15,13
10000.0,13000.0,30,Yes,Good,28,Savings,3.4993533,6.6378367,GT Bank,Permanent,301955845.0,2.0,10000.0,11500.0,15,13,15,13
10000.0,13000.0,30,Yes,Good,28,Savings,5.2304265,7.2338908,First Bank,Permanent,301875714.0,1.0,10000.0,13000.0,30,31,31,31
10000.0,11500.0,15,Yes,Good,28,Savings,7.4284433,8.9920483,First Bank,Permanent,301938905.0,2.0,10000.0,11500.0,15,15,15,15
15000.0,18375.0,30,Yes,Good,24,Savings,4.8549934,7.1132181,GT Bank,Student,301949618.0,2.0,10000.0,13000.0,30,28,31,28
10000.0,11500.0,15,Yes,Good,33,Other,3.3759409,6.5551562,Diamond Bank,Self-Employed,301955881.0,2.0,10000.0,11500.0,15,13,15,13
10000.0,11500.0,15,Yes,Bad,34,Savings,4.5961418,8.4715501,First Bank,Permanent,301948572.0,3.0,10000.0,11500.0,15,32,17,32
50000.0,52500.0,30,Yes,Good,40,Other,5.996465,9.0695957,First Bank,Self-Employed,301943725.0,14.0,10000.0,10500.0,15,0,15,0
20000.0,24500.0,30,Yes,Good,26,Other,8.8579,9.8389917,Diamond Bank,Self-Employed,301915769.0,5.0,10000.0,13000.0,30,16,30,16
10000.0,13000.0,30,Yes,Good,35,Savings,6.2953913,4.9254248,GT Bank,Permanent,301937786.0,2.0,10000.0,13000.0,30,23,30,23
10000.0,13000.0,30,Yes,Good,32,Savings,3.5542267,6.4526034,First Bank,Permanent,301937105.0,2.0,10000.0,13000.0,30,24,30,24
10000.0,13000.0,30,Yes,Bad,45,Savings,7.3221224,9.1634635,Access Bank,Undisclosed,301966692.0,1.0,10000.0,11500.0,15,13,15,13
30000.0,39000.0,60,Yes,Good,23,Savings,3.5239511,6.437699,GT Bank,Permanent,301815387.0,3.0,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,28,Savings,6.1437533,6.74349,GT Bank,Permanent,301936760.0,1.0,10000.0,11500.0,15,5,15,5
10000.0,13000.0,30,Yes,Bad,34,Savings,7.2287519,8.8816057,Zenith Bank,Permanent,301952947.0,2.0,10000.0,13000.0,30,28,30,28
40000.0,44000.0,30,Yes,Bad,22,Other,3.3298149,7.133975,Diamond Bank,Self-Employed,301800839.0,9.0,30000.0,34400.0,30,36,30,36
20000.0,24500.0,30,Yes,Good,24,Other,4.2260932,8.1156957,GT Bank,Unemployed,301628982.0,2.0,10000.0,11500.0,15,39,15,39
30000.0,34500.0,30,Yes,Bad,41,Savings,3.2770964,6.5898901,Access Bank,Permanent,301869789.0,6.0,20000.0,21900.0,15,14,17,14
40000.0,44000.0,30,Yes,Good,29,Other,4.1532063,7.6237409,First Bank,Self-Employed,301748814.0,3.0,10000.0,12250.0,30,21,30,21
10000.0,11500.0,15,Yes,Good,39,Savings,3.422685,6.4437749,Keystone Bank,Permanent,301951974.0,1.0,10000.0,11500.0,15,19,17,19
30000.0,39000.0,60,Yes,Good,33,Savings,3.2856324,6.6135403,GT Bank,Undisclosed,301929065.0,6.0,20000.0,24500.0,30,27,30,27
20000.0,24500.0,30,Yes,Good,25,Savings,3.2924769,6.4738709,Zenith Bank,Permanent,301932222.0,3.0,10000.0,13000.0,30,29,31,29
40000.0,48000.0,60,Yes,Bad,42,Savings,3.3617119,6.5076565,First Bank,Permanent,301636184.0,1.0,10000.0,13000.0,30,29,30,29
10000.0,11500.0,15,Yes,Bad,33,Savings,3.9068869,7.4985616,Zenith Bank,Permanent,301924976.0,1.0,10000.0,11500.0,15,29,17,29
30000.0,39000.0,60,Yes,Good,29,Savings,3.3661315,6.448118,First Bank,Permanent,301918048.0,5.0,20000.0,24500.0,30,31,34,31
10000.0,11500.0,15,Yes,Good,37,Savings,3.410251,6.4491564,GT Bank,Undisclosed,301987554.0,1.0,10000.0,11500.0,15,10,15,10
10000.0,13000.0,30,Yes,Good,30,Savings,3.321422,7.1299539,Access Bank,Permanent,301930464.0,1.0,10000.0,13000.0,30,28,30,28
40000.0,44000.0,30,Yes,Good,25,Other,3.3809387,6.4935849,First Bank,Permanent,301854104.0,9.0,40000.0,44800.0,30,24,30,24
10000.0,13000.0,30,Yes,Good,30,Savings,3.21171,6.9180192,Stanbic IBTC,Permanent,301923640.0,3.0,10000.0,13000.0,30,31,32,31
20000.0,24500.0,30,Yes,Bad,30,Savings,7.4349243,9.0259233,Zenith Bank,Permanent,301903206.0,1.0,10000.0,13000.0,30,3,31,3
20000.0,24500.0,30,Yes,Bad,42,Savings,3.4354799,6.8144057,First Bank,Undisclosed,301867108.0,1.0,10000.0,11500.0,15,11,15,11
40000.0,44000.0,30,Yes,Good,32,Savings,3.32765,6.498891666666666,Diamond Bank,Self-Employed,301836889.0,9.0,30000.0,34400.0,30,30,30,30
10000.0,10750.0,15,Yes,Good,27,Other,3.3488096,6.6463647,First Bank,Permanent,301832030.0,1.0,10000.0,11500.0,15,6,16,6
10000.0,13000.0,30,Yes,Good,24,Savings,3.3498134,6.6054112,EcoBank,Undisclosed,301862469.0,2.0,10000.0,13000.0,30,29,30,29
10000.0,13000.0,30,Yes,Good,30,Current,3.3080397,7.1361493,Stanbic IBTC,Permanent,301959222.0,1.0,10000.0,11500.0,15,9,16,9
40000.0,44000.0,30,Yes,Good,31,Other,3.2527086,6.5817606,Zenith Bank,Student,301735985.0,3.0,20000.0,24500.0,30,27,30,27
10000.0,13000.0,30,Yes,Good,37,Savings,3.5921009,6.4913326,Diamond Bank,Permanent,301934882.0,1.0,10000.0,13000.0,30,19,31,19
40000.0,44000.0,30,Yes,Good,31,Other,3.5273884,6.4563602,GT Bank,Permanent,301845355.0,9.0,40000.0,44800.0,30,31,31,31
40000.0,44000.0,30,Yes,Good,41,Savings,3.3481798,6.7030917,First Bank,Undisclosed,301833706.0,9.0,30000.0,34400.0,30,23,30,23
10000.0,11500.0,15,Yes,Good,25,Savings,5.7113318,5.5870138,GT Bank,Undisclosed,301927535.0,1.0,10000.0,11500.0,15,11,15,11
10000.0,13000.0,30,Yes,Good,34,Savings,7.3915108,9.0649421,Diamond Bank,Undisclosed,301931190.0,1.0,10000.0,11500.0,15,4,15,4
20000.0,22250.0,15,Yes,Good,29,Savings,3.9086961,7.4379649,FCMB,Undisclosed,301931547.0,3.0,10000.0,11500.0,15,7,15,7
10000.0,11500.0,30,Yes,Good,24,Savings,7.1732091,4.4177358,EcoBank,Undisclosed,301924916.0,6.0,10000.0,12250.0,30,31,31,31
20000.0,22250.0,15,Yes,Good,26,Savings,3.4913882,6.4393645,GT Bank,Permanent,301876161.0,3.0,10000.0,11500.0,15,12,17,12
10000.0,13000.0,30,Yes,Good,31,Savings,3.3398543,6.5524916,GT Bank,Permanent,301920302.0,1.0,10000.0,13000.0,30,30,31,30
40000.0,44000.0,30,Yes,Good,31,Savings,56.3426381,25.3519975,Fidelity Bank,Permanent,301779402.0,4.0,20000.0,21900.0,15,12,15,12
10000.0,11500.0,15,Yes,Good,32,Savings,3.0368301,7.0165899,UBA,Permanent,301914229.0,2.0,10000.0,11500.0,15,33,16,33
10000.0,11500.0,15,Yes,Good,31,Savings,3.2148502,6.538267,GT Bank,Undisclosed,301982058.0,1.0,10000.0,13000.0,30,8,30,8
10000.0,13000.0,30,Yes,Good,30,Savings,3.3592282,6.6060301,UBA,Permanent,301929681.0,1.0,10000.0,13000.0,30,22,30,22
40000.0,44000.0,30,Yes,Good,29,Savings,3.3179602,6.5129674,Zenith Bank,Permanent,301816195.0,4.0,20000.0,21900.0,15,11,15,11
20000.0,22250.0,15,Yes,Good,30,Other,6.7432104,6.1923099,GT Bank,Self-Employed,301658085.0,1.0,10000.0,13000.0,30,31,31,31
10000.0,13000.0,30,Yes,Bad,37,Savings,3.5182035,6.6497262,GT Bank,Permanent,301942363.0,1.0,10000.0,13000.0,30,33,33,33
10000.0,11500.0,15,Yes,Bad,35,Savings,3.3068742,6.6691838,GT Bank,Permanent,301865535.0,1.0,10000.0,11500.0,15,13,15,13
10000.0,11500.0,15,Yes,Good,37,Savings,5.6326202,6.3400136,GT Bank,Permanent,301951886.0,2.0,10000.0,11500.0,15,15,15,15
20000.0,21500.0,15,Yes,Good,29,Savings,4.827275,7.114615,Access Bank,Permanent,301921018.0,4.0,15000.0,16687.5,15,11,15,11
10000.0,13000.0,30,Yes,Bad,28,Savings,7.3734343,9.1435277,EcoBank,Undisclosed,301911955.0,1.0,10000.0,13000.0,30,37,33,37
40000.0,44000.0,30,Yes,Bad,31,Other,3.3048549,6.4615473,GT Bank,Permanent,301691688.0,1.0,10000.0,13000.0,30,29,30,29
30000.0,34500.0,30,Yes,Good,30,Other,4.5219988,8.4724116,First Bank,Permanent,301872945.0,5.0,20000.0,23800.0,30,30,30,30
30000.0,34500.0,30,Yes,Good,32,Savings,7.5224273,9.0498024,Diamond Bank,Permanent,301899335.0,4.0,20000.0,24500.0,30,26,30,26
10000.0,13000.0,30,Yes,Good,29,Savings,6.970669,4.8775619,Zenith Bank,Permanent,301951946.0,3.0,10000.0,13000.0,30,30,30,30
40000.0,44000.0,30,Yes,Good,27,Other,3.4580687,6.4303154,GT Bank,Permanent,301912141.0,9.0,30000.0,39000.0,60,23,30,23
10000.0,13000.0,30,Yes,Bad,35,Savings,7.2651172,9.1144497,Zenith Bank,Permanent,301928669.0,1.0,10000.0,13000.0,30,43,30,43
10000.0,13000.0,30,Yes,Good,41,Savings,3.3497045,6.6177577,GT Bank,Permanent,301955926.0,1.0,10000.0,13000.0,30,27,32,27
10000.0,13000.0,30,Yes,Good,30,Savings,7.4525519,9.0146773,Fidelity Bank,Permanent,301922085.0,1.0,10000.0,13000.0,30,31,34,31
10000.0,13000.0,30,Yes,Good,37,Savings,3.3416398,6.518837,Access Bank,Permanent,301953675.0,1.0,10000.0,13000.0,30,28,31,28
10000.0,13000.0,30,Yes,Good,33,Savings,3.3335369,7.130435,GT Bank,Permanent,301944652.0,1.0,10000.0,13000.0,30,30,31,30
30000.0,34500.0,30,Yes,Good,36,Savings,5.2150865,7.2534991,First Bank,Permanent,301863931.0,4.0,20000.0,23800.0,30,29,30,29
10000.0,13000.0,30,Yes,Good,27,Savings,3.3261429,6.5169079,Fidelity Bank,Permanent,301899646.0,1.0,10000.0,13000.0,30,33,33,33
30000.0,34500.0,30,Yes,Bad,30,Savings,3.8608847,7.3712861,Access Bank,Permanent,301875895.0,3.0,20000.0,21900.0,15,13,17,13
20000.0,24500.0,30,Yes,Good,27,Savings,5.6738989,5.8971187,Unity Bank,Permanent,301927067.0,1.0,10000.0,13000.0,30,25,31,25
15000.0,16687.5,15,Yes,Good,26,Savings,6.3331693,4.9476346,Stanbic IBTC,Permanent,301908031.0,5.0,10000.0,13000.0,30,32,30,32
30000.0,34500.0,30,Yes,Good,27,Savings,3.9542096,7.3911236,UBA,Undisclosed,301905958.0,3.0,10000.0,11500.0,15,16,16,16
10000.0,13000.0,30,Yes,Good,39,Savings,7.4405391,10.4823786,Access Bank,Permanent,301937547.0,2.0,10000.0,13000.0,30,29,30,28
10000.0,11500.0,15,Yes,Good,29,Savings,4.5171601,8.4654047,GT Bank,Permanent,301957955.0,1.0,10000.0,11500.0,15,6,17,6
10000.0,13000.0,30,Yes,Good,26,Savings,5.6315017,6.3676265,GT Bank,Undisclosed,301951059.0,2.0,10000.0,13000.0,30,32,30,32
30000.0,34500.0,30,Yes,Good,22,Savings,3.900075,7.401491666666668,EcoBank,Unemployed,301866998.0,5.0,20000.0,23800.0,30,32,32,32
30000.0,39000.0,60,Yes,Good,33,Other,3.45199,6.820936666666667,GT Bank,Self-Employed,301955120.0,9.0,20000.0,24500.0,30,7,30,7
10000.0,11500.0,15,Yes,Good,26,Current,7.400596,9.1281608,First Bank,Permanent,301975901.0,1.0,10000.0,11500.0,15,5,18,5
30000.0,34500.0,30,Yes,Good,36,Savings,3.3544779,6.6730132,GT Bank,Permanent,301875836.0,5.0,20000.0,23800.0,30,32,31,32
30000.0,39000.0,60,Yes,Good,33,Savings,3.3267724,6.4746465,GT Bank,Permanent,301845480.0,3.0,10000.0,11500.0,15,14,17,14
10000.0,11500.0,15,Yes,Good,35,Savings,3.3737943,6.5338429,GT Bank,Undisclosed,301953992.0,1.0,10000.0,13000.0,30,3,30,3
10000.0,13000.0,30,Yes,Bad,44,Other,3.317033,6.6317567,FCMB,Self-Employed,301641152.0,1.0,10000.0,13000.0,30,27,32,27
10000.0,13000.0,30,Yes,Good,52,Savings,3.3628632,6.5611885,First Bank,Permanent,301864889.0,1.0,10000.0,13000.0,30,31,31,31
20000.0,24500.0,30,Yes,Good,36,Savings,3.9325431,7.4135671,GT Bank,Undisclosed,301886240.0,1.0,10000.0,13000.0,30,27,30,27
10000.0,13000.0,30,Yes,Good,23,Other,7.386339,9.2444268,Access Bank,Student,301825880.0,5.0,10000.0,13000.0,30,39,31,39
10000.0,11500.0,15,Yes,Bad,29,Savings,3.3444014,6.6000522,GT Bank,Permanent,301945374.0,1.0,10000.0,11500.0,15,15,15,15
10000.0,11500.0,15,Yes,Good,41,Savings,5.4363441,7.2703948,UBA,Permanent,301966844.0,1.0,10000.0,13000.0,30,18,32,18
10000.0,12250.0,30,Yes,Good,28,Savings,7.5989326,9.042188,GT Bank,Permanent,301895763.0,2.0,10000.0,13000.0,30,23,30,23
20000.0,22250.0,15,Yes,Bad,53,Savings,3.2855669,6.6081703,GT Bank,Permanent,301881736.0,1.0,10000.0,11500.0,15,7,15,7
10000.0,13000.0,30,Yes,Bad,34,Savings,3.2943914,6.7186856,GT Bank,Permanent,301928047.0,1.0,10000.0,13000.0,30,31,30,31
10000.0,11500.0,15,Yes,Bad,32,Savings,6.7042028,6.2385599,First Bank,Permanent,301947713.0,1.0,10000.0,11500.0,15,13,15,13
20000.0,24500.0,30,Yes,Bad,23,Savings,7.4666546,9.0584171,GT Bank,Self-Employed,301929858.0,7.0,20000.0,24500.0,30,27,30,27
40000.0,44000.0,30,Yes,Good,35,Other,3.4051083,6.4462193,First Bank,Permanent,301607511.0,1.0,10000.0,11500.0,15,16,15,15
40000.0,44000.0,30,Yes,Good,34,Savings,7.4528411,9.0667255,Access Bank,Permanent,301871577.0,6.0,30000.0,34400.0,30,26,30,26
10000.0,13000.0,30,Yes,Bad,42,Savings,7.3545254,8.9651347,Zenith Bank,Permanent,301953275.0,1.0,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,33,Savings,7.4730606,10.4684494,First Bank,Permanent,301936907.0,2.0,10000.0,11500.0,15,15,15,15
10000.0,13000.0,30,Yes,Good,37,Savings,7.5650036,8.9166446,UBA,Permanent,301942795.0,1.0,10000.0,13000.0,30,16,30,16
50000.0,52500.0,30,Yes,Good,28,Other,7.4723423,9.0299974,GT Bank,Permanent,301813188.0,10.0,40000.0,47600.0,60,30,32,30
20000.0,24500.0,30,Yes,Good,35,Savings,8.3499849,5.0369405,Heritage Bank,Permanent,301936079.0,3.0,10000.0,13000.0,30,11,30,11
10000.0,13000.0,30,Yes,Good,26,Savings,3.340938,6.5974092,Stanbic IBTC,Permanent,301886971.0,1.0,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,30,Savings,3.323272572260028,6.657842271291657,GT Bank,Permanent,301935688.0,2.0,10000.0,11500.0,15,11,15,11
20000.0,24500.0,30,Yes,Good,34,Savings,3.3502153,6.6889443,Standard Chartered,Permanent,301917720.0,2.0,10000.0,13000.0,30,29,32,29
10000.0,13000.0,30,Yes,Good,31,Savings,5.1612904,8.0916245,UBA,Permanent,301936462.0,2.0,10000.0,13000.0,30,26,30,26
10000.0,12250.0,30,Yes,Good,26,Savings,3.7982338,7.3828962,Zenith Bank,Permanent,301866574.0,1.0,10000.0,13000.0,30,21,32,21
10000.0,13000.0,30,Yes,Good,41,Savings,8.84115,9.929415,UBA,Undisclosed,301913394.0,1.0,10000.0,13000.0,30,24,31,24
20000.0,24500.0,30,Yes,Good,38,Savings,3.3270417,7.1335746,Skye Bank,Permanent,301879784.0,1.0,10000.0,13000.0,30,31,30,31
10000.0,11500.0,15,Yes,Good,28,Other,6.9160394,5.1663469,Zenith Bank,Permanent,301759871.0,1.0,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,35,Savings,5.2029258,7.636659,Access Bank,Permanent,301923655.0,1.0,10000.0,13000.0,30,32,32,32
10000.0,12250.0,30,Yes,Good,34,Savings,7.4313268,10.5212622,Diamond Bank,Undisclosed,301819322.0,1.0,10000.0,13000.0,30,22,32,22
20000.0,24500.0,30,Yes,Good,34,Savings,3.3526536,6.5494467,Standard Chartered,Permanent,301865343.0,1.0,10000.0,11500.0,15,14,15,14
10000.0,13000.0,30,Yes,Good,24,Other,3.2961535,6.4883057,GT Bank,Permanent,301901711.0,2.0,10000.0,13000.0,30,39,32,39
10000.0,11500.0,15,Yes,Good,26,Savings,7.5330168,6.421722,EcoBank,Permanent,301957713.0,1.0,10000.0,11500.0,15,14,17,14
10000.0,11500.0,15,Yes,Good,40,Savings,7.004992,4.9582331,Zenith Bank,Permanent,301939686.0,1.0,10000.0,11500.0,15,16,18,16
20000.0,23000.0,30,Yes,Bad,22,Savings,3.2948146,6.5982631,First Bank,Undisclosed,301899741.0,4.0,15000.0,16687.5,15,12,15,12
30000.0,34500.0,30,Yes,Good,29,Other,3.5488523,6.6159755,GT Bank,Permanent,301848474.0,5.0,20000.0,23800.0,30,30,30,30
15000.0,16500.0,30,Yes,Good,29,Savings,8.06618,5.6860067,GT Bank,Student,301761939.0,3.0,20000.0,23800.0,30,17,30,17
10000.0,13000.0,30,Yes,Bad,29,Savings,3.299485,6.536685,GT Bank,Undisclosed,301849912.0,1.0,10000.0,11500.0,15,13,15,13
15000.0,16687.5,15,Yes,Good,32,Savings,3.907838,7.44498,GT Bank,Permanent,301888079.0,5.0,15000.0,16675.0,15,10,15,10
10000.0,13000.0,30,Yes,Bad,41,Savings,3.3926013,6.5971746,GT Bank,Undisclosed,301917982.0,3.0,10000.0,13000.0,30,43,34,43
10000.0,13000.0,30,Yes,Good,23,Savings,8.5218126,7.7286314,GT Bank,Undisclosed,301769048.0,1.0,10000.0,13000.0,30,35,30,35
30000.0,39000.0,60,Yes,Good,45,Other,7.0481835,4.8426899,UBA,Self-Employed,301659036.0,1.0,10000.0,13000.0,30,24,30,23
10000.0,13000.0,30,Yes,Good,28,Savings,3.371536,6.4413816,GT Bank,Permanent,301961473.0,1.0,10000.0,13000.0,30,17,30,17
30000.0,34500.0,30,Yes,Good,33,Other,3.3963806,8.6696207,GT Bank,Permanent,301825367.0,4.0,10000.0,11500.0,15,11,17,11
10000.0,11500.0,15,Yes,Good,41,Savings,3.3478824,6.7128663,UBA,Permanent,301927231.0,2.0,10000.0,13000.0,30,28,30,28
10000.0,11500.0,15,Yes,Good,28,Savings,7.9197522,5.0432429,UBA,Unemployed,301923021.0,1.0,10000.0,11500.0,15,8,15,8
20000.0,22000.0,30,Yes,Good,25,Other,7.6821125,11.1358419,Stanbic IBTC,Permanent,301685033.0,1.0,10000.0,11500.0,15,12,15,12
10000.0,13000.0,30,Yes,Good,38,Other,3.3795451,6.5872192,Diamond Bank,Undisclosed,301943066.0,2.0,10000.0,13000.0,30,29,30,29
10000.0,13000.0,30,Yes,Bad,30,Savings,3.9086769,7.4220671,Fidelity Bank,Undisclosed,301902872.0,1.0,10000.0,13000.0,30,49,31,49
10000.0,13000.0,30,Yes,Bad,23,Other,3.2402849,6.6835537,GT Bank,Permanent,301934839.0,1.0,10000.0,13000.0,30,46,30,46
20000.0,22250.0,15,Yes,Bad,43,Other,3.3203711,6.5394736,Zenith Bank,Permanent,301602428.0,1.0,10000.0,11500.0,15,18,15,17
20000.0,24500.0,30,Yes,Good,28,Savings,7.4705352,10.5631168,Zenith Bank,Permanent,301926356.0,5.0,10000.0,13000.0,30,32,30,32
40000.0,44000.0,30,Yes,Good,38,Savings,-84.3786616,33.5771214,Stanbic IBTC,Permanent,301813895.0,5.0,20000.0,21800.0,15,6,15,6
10000.0,13000.0,30,Yes,Bad,33,Savings,3.2685283,6.6055933,GT Bank,Permanent,301918406.0,2.0,10000.0,13000.0,30,42,34,42
20000.0,22000.0,30,Yes,Good,27,Other,6.6276272,6.1673517,GT Bank,Student,301696170.0,1.0,10000.0,11500.0,15,13,17,13
10000.0,13000.0,30,Yes,Good,35,Savings,4.5642283,8.459555,GT Bank,Undisclosed,301888533.0,1.0,10000.0,13000.0,30,31,30,31
20000.0,23000.0,30,Yes,Good,31,Other,3.3703584,6.4383131,GT Bank,Permanent,301831337.0,10.0,30000.0,36800.0,60,56,30,37
10000.0,13000.0,30,Yes,Good,23,Savings,3.3853502,6.5508067,GT Bank,Student,301953649.0,1.0,10000.0,11500.0,15,8,15,8
10000.0,13000.0,30,Yes,Good,35,Current,3.3626771,6.4537352,Access Bank,Permanent,301927041.0,1.0,10000.0,13000.0,30,26,33,26
10000.0,13000.0,30,Yes,Good,38,Savings,3.35697,6.6891717,GT Bank,Permanent,301932826.0,1.0,10000.0,13000.0,30,27,31,27
10000.0,13000.0,30,Yes,Good,31,Savings,7.4058617,9.1129897,Zenith Bank,Permanent,301951408.0,1.0,10000.0,11500.0,15,12,15,12
20000.0,24500.0,30,Yes,Good,30,Savings,6.7006085,6.2129067,UBA,Self-Employed,301914703.0,3.0,10000.0,13000.0,30,30,30,30
40000.0,44000.0,30,Yes,Good,34,Other,3.3784146,6.6031885,First Bank,Permanent,301847900.0,12.0,40000.0,47600.0,60,33,30,30
10000.0,11125.0,15,Yes,Good,26,Savings,3.3472196,6.6419132,GT Bank,Permanent,301923219.0,6.0,10000.0,12250.0,30,33,33,33
20000.0,24500.0,30,Yes,Good,37,Other,3.3983904,6.5864208,Access Bank,Permanent,301619577.0,2.0,10000.0,13000.0,30,37,30,36
10000.0,13000.0,30,Yes,Bad,32,Savings,7.4602796,9.0065501,Access Bank,Permanent,301950390.0,1.0,10000.0,13000.0,30,25,31,25
10000.0,13000.0,30,Yes,Good,34,Savings,3.3281894,6.4662308,Stanbic IBTC,Permanent,301919930.0,1.0,10000.0,13000.0,30,26,30,26
10000.0,13000.0,30,Yes,Good,25,Savings,3.8335683,7.4332417,GT Bank,Permanent,301823346.0,1.0,10000.0,11500.0,15,9,15,9
20000.0,24500.0,30,Yes,Good,39,Savings,7.2104513,8.885381,FCMB,Permanent,301956746.0,3.0,10000.0,13000.0,30,30,32,30
10000.0,11500.0,15,Yes,Good,34,Savings,3.3820655,6.5507422,GT Bank,Undisclosed,301941209.0,3.0,10000.0,11500.0,15,24,17,24
10000.0,11500.0,15,Yes,Good,26,Savings,3.3424486,6.5932182,Skye Bank,Permanent,301970100.0,1.0,10000.0,11500.0,15,3,16,3
10000.0,11500.0,15,Yes,Good,33,Savings,7.4855975,8.9986317,Zenith Bank,Permanent,301913633.0,1.0,10000.0,11500.0,15,17,17,13
10000.0,13000.0,30,Yes,Good,26,Other,3.2901027,6.4514111,UBA,Self-Employed,301879589.0,1.0,10000.0,13000.0,30,5,30,5
40000.0,48000.0,60,Yes,Good,32,Other,7.344564,8.9569917,GT Bank,Permanent,301895021.0,8.0,30000.0,39000.0,60,32,30,30
20000.0,24500.0,30,Yes,Good,28,Savings,3.3229955,7.1470809,GT Bank,Permanent,301922653.0,4.0,20000.0,24500.0,30,25,30,25
10000.0,13000.0,30,Yes,Good,34,Savings,3.3843532,6.4540872,GT Bank,Permanent,301955527.0,1.0,10000.0,13000.0,30,29,32,29
10000.0,11500.0,15,Yes,Good,33,Savings,3.2254854,6.7320489,GT Bank,Permanent,301958879.0,1.0,10000.0,11500.0,15,14,16,14
10000.0,13000.0,30,Yes,Good,29,Savings,7.4567704,8.9803803,Skye Bank,Permanent,301940761.0,1.0,10000.0,13000.0,30,24,31,24
10000.0,13000.0,30,Yes,Bad,26,Savings,3.3820708,6.5204898,GT Bank,Permanent,301930302.0,2.0,10000.0,12500.0,30,22,30,22
10000.0,13000.0,30,Yes,Good,38,Savings,3.283042,6.5927925,GT Bank,Permanent,301921392.0,1.0,10000.0,13000.0,30,22,32,22
10000.0,13000.0,30,Yes,Good,24,Savings,3.6134945,6.4748539,First Bank,Permanent,301949278.0,2.0,10000.0,13000.0,30,33,31,33
20000.0,24500.0,30,Yes,Good,31,Other,3.376451,6.502966,GT Bank,Permanent,301844996.0,5.0,20000.0,23800.0,30,32,32,29
10000.0,13000.0,30,Yes,Bad,42,Savings,3.8780466,7.3399732,GT Bank,Undisclosed,301813879.0,1.0,10000.0,13000.0,30,30,32,30
20000.0,22250.0,15,Yes,Good,33,Savings,3.3157667,6.6012443,GT Bank,Permanent,301953573.0,5.0,10000.0,11000.0,15,13,15,13
30000.0,34500.0,30,Yes,Good,31,Savings,7.423095,9.0711047,Zenith Bank,Permanent,301830584.0,7.0,30000.0,34400.0,30,19,31,19
15000.0,17250.0,30,Yes,Good,26,Other,3.3384194,6.503515,GT Bank,Student,301945264.0,9.0,25000.0,28750.0,30,34,30,34
