loanamount,totaldue,termdays,referred,good_bad_flag,age_as_at_2017,bank_account_type,bank_name_clients,employment_status_clients,loanamount_trainprevloans,totaldue_trainprevloans,termdays_trainprevloans,closeddate_days,firstduedate_days,firstrepaiddate_days
10000.0,13000.0,30,Yes,Bad,30,Savings,GT Bank,Permanent,10000.0,13000.0,30,43,30,43
10000.0,13000.0,30,Yes,Bad,39,Savings,Diamond Bank,Self-Employed,10000.0,13000.0,30,27,30,27
20000.0,24500.0,30,Yes,Good,30,Other,Access Bank,Permanent,10000.0,12250.0,30,61,31,61
10000.0,11500.0,30,Yes,Good,27,Savings,GT Bank,Permanent,4000.0,4600.0,15,19,15,18
40000.0,48000.0,60,Yes,Good,35,Other,GT Bank,Self-Employed,30000.0,34400.0,30,33,30,33
50000.0,57500.0,90,Yes,Good,38,Other,FCMB,Permanent,20000.0,24500.0,30,31,32,31
20000.0,22250.0,15,Yes,Good,26,Savings,Zenith Bank,Permanent,10000.0,11500.0,15,18,15,18
50000.0,55000.0,60,Yes,Good,28,Savings,Fidelity Bank,Permanent,10000.0,11500.0,15,12,17,12
25000.0,28750.0,30,Yes,Good,36,Savings,First Bank,Permanent,10000.0,11500.0,15,1,15,1
10000.0,11500.0,15,Yes,Good,31,Savings,GT Bank,Permanent,10000.0,11500.0,15,2,15,2
30000.0,34500.0,30,Yes,Bad,45,Savings,EcoBank,Permanent,20000.0,24500.0,30,16,30,16
10000.0,13000.0,30,Yes,Good,41,Savings,GT Bank,Permanent,10000.0,13000.0,30,29,30,29
10000.0,11500.0,15,Yes,Good,23,Savings,Stanbic IBTC,Student,10000.0,11500.0,15,13,18,13
40000.0,44000.0,30,Yes,Good,43,Other,GT Bank,Permanent,40000.0,44800.0,30,29,30,29
10000.0,13000.0,30,Yes,Good,38,Savings,Access Bank,Undisclosed,10000.0,13000.0,30,24,31,24
10000.0,11500.0,15,Yes,Good,45,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,8,15,8
10000.0,13000.0,30,Yes,Bad,31,Savings,Diamond Bank,Permanent,10000.0,13000.0,30,31,31,31
20000.0,24500.0,30,Yes,Bad,30,Savings,FCMB,Permanent,10000.0,11500.0,15,8,17,8
10000.0,11500.0,15,Yes,Bad,31,Savings,Zenith Bank,Permanent,10000.0,11500.0,15,19,17,19
10000.0,13000.0,30,Yes,Bad,36,Savings,First Bank,Permanent,10000.0,13000.0,30,33,30,33
10000.0,11500.0,30,Yes,Good,39,Other,Access Bank,Permanent,10000.0,13000.0,30,26,30,25
30000.0,34500.0,30,Yes,Good,34,Other,Access Bank,Permanent,15000.0,16687.5,15,49,15,49
10000.0,13000.0,30,Yes,Good,28,Savings,GT Bank,Permanent,10000.0,13000.0,30,48,31,47
30000.0,39000.0,60,Yes,Good,29,Savings,Zenith Bank,Permanent,30000.0,34400.0,30,31,30,31
40000.0,48000.0,60,Yes,Good,38,Other,First Bank,Permanent,10000.0,11500.0,15,47,15,46
30000.0,34500.0,30,Yes,Good,35,Savings,Zenith Bank,Self-Employed,10000.0,11500.0,15,10,16,10
10000.0,13000.0,30,Yes,Good,25,Savings,Stanbic IBTC,Permanent,10000.0,11500.0,15,7,15,7
10000.0,11500.0,15,Yes,Bad,35,Savings,Access Bank,Undisclosed,10000.0,11500.0,15,13,16,13
20000.0,24500.0,30,Yes,Good,37,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,9,15,9
20000.0,24500.0,30,Yes,Good,31,Savings,UBA,Self-Employed,10000.0,13000.0,30,31,31,31
30000.0,34500.0,30,Yes,Good,29,Other,GT Bank,Self-Employed,30000.0,34500.0,30,28,32,28
10000.0,13000.0,30,Yes,Good,33,Savings,Access Bank,Permanent,10000.0,13000.0,30,27,30,27
30000.0,34500.0,30,Yes,Good,32,Savings,First Bank,Permanent,10000.0,11500.0,15,15,15,15
10000.0,13000.0,30,Yes,Bad,24,Savings,GT Bank,Permanent,10000.0,13000.0,30,7,30,7
10000.0,13000.0,30,Yes,Good,38,Savings,Sterling Bank,Permanent,10000.0,13000.0,30,30,31,30
10000.0,13000.0,30,Yes,Bad,30,Savings,Fidelity Bank,Permanent,10000.0,13000.0,30,28,31,28
10000.0,13000.0,30,Yes,Good,34,Savings,First Bank,Undisclosed,10000.0,13000.0,30,16,30,16
10000.0,11500.0,15,Yes,Good,41,Savings,Access Bank,Permanent,10000.0,13000.0,30,30,32,30
20000.0,24500.0,30,Yes,Good,30,Savings,Keystone Bank,Permanent,10000.0,13000.0,30,19,30,19
30000.0,34500.0,30,Yes,Good,29,Other,Zenith Bank,Permanent,10000.0,11500.0,15,12,17,12
15000.0,16125.0,15,Yes,Good,24,Savings,Access Bank,Permanent,15000.0,16675.0,15,19,17,19
20000.0,24500.0,30,Yes,Good,36,Savings,GT Bank,Undisclosed,20000.0,24500.0,30,29,30,29
25000.0,28750.0,30,Yes,Good,29,Savings,Zenith Bank,Undisclosed,25000.0,28750.0,30,29,30,29
10000.0,13000.0,30,Yes,Bad,47,Savings,Diamond Bank,Permanent,10000.0,13000.0,30,5,30,5
20000.0,24500.0,30,Yes,Good,30,Savings,UBA,Permanent,10000.0,13000.0,30,21,30,21
10000.0,11500.0,15,Yes,Good,33,Savings,Skye Bank,Student,10000.0,11500.0,15,44,15,44
10000.0,11500.0,15,Yes,Good,28,Savings,First Bank,Undisclosed,10000.0,11500.0,15,11,15,11
10000.0,13000.0,30,Yes,Good,40,Savings,First Bank,Permanent,10000.0,13000.0,30,30,32,30
20000.0,24500.0,30,Yes,Good,32,Savings,GT Bank,Permanent,10000.0,13000.0,30,28,30,28
10000.0,11500.0,15,Yes,Good,31,Savings,Access Bank,Undisclosed,10000.0,11500.0,15,18,18,18
20000.0,24500.0,30,Yes,Bad,42,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,32,30,32
10000.0,13000.0,30,Yes,Good,29,Savings,EcoBank,Permanent,10000.0,13000.0,30,27,31,27
10000.0,11500.0,15,Yes,Good,23,Savings,FCMB,Permanent,10000.0,13000.0,30,31,32,31
30000.0,39000.0,60,Yes,Bad,34,Savings,Stanbic IBTC,Permanent,10000.0,13000.0,30,23,32,23
10000.0,13000.0,30,Yes,Good,31,Savings,UBA,Permanent,10000.0,13000.0,30,42,32,42
10000.0,11500.0,15,Yes,Good,31,Savings,Zenith Bank,Permanent,10000.0,11500.0,15,14,15,14
10000.0,13000.0,30,Yes,Good,33,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,23,30,23
20000.0,24500.0,30,Yes,Good,30,Savings,GT Bank,Unemployed,20000.0,24500.0,30,26,30,26
10000.0,12500.0,30,Yes,Good,31,Savings,GT Bank,Permanent,10000.0,13000.0,30,38,30,38
10000.0,13000.0,30,Yes,Good,30,Other,Diamond Bank,Permanent,10000.0,13000.0,30,25,31,25
40000.0,44000.0,30,Yes,Good,28,Other,GT Bank,Self-Employed,40000.0,44000.0,30,29,31,29
10000.0,13000.0,30,Yes,Bad,41,Savings,GT Bank,Student,10000.0,13000.0,30,37,30,37
10000.0,13000.0,30,Yes,Good,33,Savings,Diamond Bank,Permanent,10000.0,13000.0,30,31,31,31
10000.0,11500.0,15,Yes,Good,39,Savings,Access Bank,Permanent,10000.0,13000.0,30,37,31,37
10000.0,13000.0,30,Yes,Good,26,Savings,GT Bank,Permanent,10000.0,13000.0,30,30,30,30
50000.0,57500.0,90,Yes,Good,26,Other,Access Bank,Permanent,20000.0,23800.0,30,24,30,24
10000.0,11500.0,15,Yes,Good,38,Savings,Skye Bank,Permanent,10000.0,11500.0,15,11,15,11
10000.0,11500.0,15,Yes,Bad,26,Savings,Access Bank,Unemployed,10000.0,11500.0,15,5,15,5
20000.0,24500.0,30,Yes,Good,35,Savings,Zenith Bank,Permanent,10000.0,11500.0,15,11,15,11
20000.0,22250.0,15,Yes,Good,34,Savings,UBA,Permanent,10000.0,11500.0,15,15,15,15
10000.0,11500.0,15,Yes,Good,26,Savings,GT Bank,Permanent,10000.0,11500.0,15,18,19,18
35000.0,38500.0,30,Yes,Good,25,Other,Diamond Bank,Permanent,10000.0,13000.0,30,25,30,25
10000.0,13000.0,30,Yes,Good,54,Other,First Bank,Permanent,10000.0,13000.0,30,19,32,19
20000.0,24500.0,30,Yes,Good,44,Savings,GT Bank,Permanent,10000.0,13000.0,30,25,30,25
10000.0,11500.0,15,Yes,Good,34,Savings,GT Bank,Permanent,10000.0,11500.0,15,14,15,14
30000.0,34500.0,30,Yes,Good,24,Other,Standard Chartered,Permanent,20000.0,23800.0,30,30,30,30
10000.0,13000.0,30,Yes,Bad,24,Savings,First Bank,Permanent,10000.0,13000.0,30,29,31,29
30000.0,39000.0,60,Yes,Good,29,Savings,First Bank,Permanent,20000.0,24500.0,30,28,32,28
20000.0,24500.0,30,Yes,Good,38,Other,EcoBank,Self-Employed,10000.0,11500.0,15,12,15,12
10000.0,13000.0,30,Yes,Good,26,Savings,GT Bank,Permanent,10000.0,11500.0,15,14,15,14
10000.0,13000.0,30,Yes,Bad,32,Savings,Zenith Bank,Undisclosed,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,45,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,17,30,17
10000.0,11500.0,15,Yes,Good,30,Savings,GT Bank,Permanent,10000.0,13000.0,30,23,30,23
10000.0,13000.0,30,Yes,Good,43,Savings,GT Bank,Permanent,10000.0,13000.0,30,34,34,34
10000.0,11500.0,15,Yes,Good,31,Savings,GT Bank,Permanent,10000.0,11500.0,15,10,15,10
10000.0,13000.0,30,Yes,Good,27,Savings,GT Bank,Student,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,25,Savings,First Bank,Undisclosed,10000.0,13000.0,30,19,31,19
10000.0,11500.0,15,Yes,Good,27,Current,GT Bank,Permanent,10000.0,11500.0,15,14,15,14
10000.0,11500.0,15,Yes,Good,23,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,25,32,25
10000.0,13000.0,30,Yes,Good,28,Savings,GT Bank,Permanent,10000.0,13000.0,30,32,32,32
10000.0,10250.0,15,Yes,Good,27,Other,First Bank,Student,10000.0,10500.0,15,0,15,0
40000.0,48000.0,60,Yes,Bad,26,Other,GT Bank,Permanent,10000.0,11500.0,15,16,15,15
20000.0,22250.0,15,Yes,Bad,41,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,12,16,12
20000.0,22250.0,15,Yes,Bad,33,Savings,GT Bank,Self-Employed,20000.0,23800.0,30,58,30,58
10000.0,13000.0,30,Yes,Bad,32,Savings,GT Bank,Permanent,10000.0,13000.0,30,35,35,35
10000.0,11500.0,15,Yes,Bad,26,Savings,EcoBank,Permanent,10000.0,11500.0,15,17,16,17
10000.0,11500.0,15,Yes,Good,26,Savings,Zenith Bank,Unemployed,10000.0,11500.0,15,9,15,9
30000.0,39000.0,60,Yes,Good,31,Other,Keystone Bank,Self-Employed,10000.0,13000.0,30,30,30,30
15000.0,18375.0,30,Yes,Good,24,Other,GT Bank,Permanent,30000.0,36800.0,60,72,30,34
20000.0,23000.0,30,Yes,Good,30,Current,Stanbic IBTC,Permanent,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,30,Savings,GT Bank,Permanent,10000.0,13000.0,30,25,32,25
10000.0,13000.0,30,Yes,Good,37,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,29,30,29
20000.0,24500.0,30,Yes,Good,31,Savings,Diamond Bank,Permanent,10000.0,11500.0,15,7,15,7
10000.0,11500.0,15,Yes,Good,43,Savings,First Bank,Permanent,10000.0,11500.0,15,7,15,7
50000.0,52500.0,30,Yes,Good,39,Other,First Bank,Permanent,50000.0,52500.0,30,28,32,28
10000.0,11500.0,15,Yes,Bad,33,Savings,First Bank,Permanent,10000.0,11500.0,15,24,17,24
20000.0,22250.0,15,Yes,Good,30,Savings,Zenith Bank,Undisclosed,10000.0,11500.0,15,8,15,8
20000.0,22250.0,15,Yes,Good,37,Savings,UBA,Permanent,10000.0,11500.0,15,15,15,15
10000.0,11500.0,15,Yes,Good,38,Savings,GT Bank,Permanent,10000.0,11500.0,15,16,16,16
20000.0,24500.0,30,Yes,Good,34,Savings,GT Bank,Permanent,10000.0,11500.0,15,15,15,15
10000.0,11500.0,15,Yes,Good,33,Savings,Access Bank,Undisclosed,10000.0,11500.0,15,15,15,15
10000.0,13000.0,30,Yes,Bad,28,Savings,FCMB,Permanent,10000.0,13000.0,30,32,31,32
10000.0,13000.0,30,Yes,Bad,30,Savings,UBA,Permanent,10000.0,13000.0,30,23,30,23
20000.0,24500.0,30,Yes,Bad,42,Savings,Access Bank,Permanent,10000.0,13000.0,30,27,30,27
10000.0,13000.0,30,Yes,Bad,33,Savings,Access Bank,Permanent,10000.0,13000.0,30,28,31,28
20000.0,22250.0,15,Yes,Bad,32,Savings,GT Bank,Undisclosed,20000.0,22250.0,15,14,15,14
20000.0,24500.0,30,Yes,Good,26,Other,Zenith Bank,Permanent,30000.0,32250.0,15,12,15,12
30000.0,39000.0,60,Yes,Good,32,Other,Diamond Bank,Permanent,20000.0,23800.0,30,51,30,51
60000.0,68100.0,90,Yes,Good,38,Savings,GT Bank,Self-Employed,10000.0,11500.0,15,18,15,17
30000.0,34500.0,30,Yes,Good,32,Savings,Fidelity Bank,Permanent,30000.0,39000.0,60,50,30,30
20000.0,24500.0,30,Yes,Good,41,Savings,GT Bank,Permanent,10000.0,13000.0,30,14,30,14
25000.0,28750.0,30,Yes,Good,28,Savings,GT Bank,Permanent,10000.0,12250.0,30,29,30,29
10000.0,11500.0,15,Yes,Good,33,Savings,EcoBank,Permanent,10000.0,11500.0,15,15,15,15
10000.0,13000.0,30,Yes,Good,37,Savings,GT Bank,Permanent,10000.0,11500.0,15,14,16,14
10000.0,13000.0,30,Yes,Good,30,Savings,First Bank,Permanent,10000.0,13000.0,30,31,32,30
20000.0,22250.0,15,Yes,Good,36,Savings,GT Bank,Permanent,20000.0,22250.0,15,13,15,13
10000.0,13000.0,30,Yes,Good,28,Savings,GT Bank,Permanent,10000.0,11500.0,15,13,15,13
10000.0,13000.0,30,Yes,Good,28,Savings,First Bank,Permanent,10000.0,13000.0,30,31,31,31
10000.0,11500.0,15,Yes,Good,28,Savings,First Bank,Permanent,10000.0,11500.0,15,15,15,15
15000.0,18375.0,30,Yes,Good,24,Savings,GT Bank,Student,10000.0,13000.0,30,28,31,28
10000.0,11500.0,15,Yes,Good,33,Other,Diamond Bank,Self-Employed,10000.0,11500.0,15,13,15,13
10000.0,11500.0,15,Yes,Bad,34,Savings,First Bank,Permanent,10000.0,11500.0,15,32,17,32
50000.0,52500.0,30,Yes,Good,40,Other,First Bank,Self-Employed,10000.0,10500.0,15,0,15,0
20000.0,24500.0,30,Yes,Good,26,Other,Diamond Bank,Self-Employed,10000.0,13000.0,30,16,30,16
10000.0,13000.0,30,Yes,Good,35,Savings,GT Bank,Permanent,10000.0,13000.0,30,23,30,23
10000.0,13000.0,30,Yes,Good,32,Savings,First Bank,Permanent,10000.0,13000.0,30,24,30,24
10000.0,13000.0,30,Yes,Bad,45,Savings,Access Bank,Undisclosed,10000.0,11500.0,15,13,15,13
30000.0,39000.0,60,Yes,Good,23,Savings,GT Bank,Permanent,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,28,Savings,GT Bank,Permanent,10000.0,11500.0,15,5,15,5
10000.0,13000.0,30,Yes,Bad,34,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,28,30,28
40000.0,44000.0,30,Yes,Bad,22,Other,Diamond Bank,Self-Employed,30000.0,34400.0,30,36,30,36
20000.0,24500.0,30,Yes,Good,24,Other,GT Bank,Unemployed,10000.0,11500.0,15,39,15,39
30000.0,34500.0,30,Yes,Bad,41,Savings,Access Bank,Permanent,20000.0,21900.0,15,14,17,14
40000.0,44000.0,30,Yes,Good,29,Other,First Bank,Self-Employed,10000.0,12250.0,30,21,30,21
10000.0,11500.0,15,Yes,Good,39,Savings,Keystone Bank,Permanent,10000.0,11500.0,15,19,17,19
30000.0,39000.0,60,Yes,Good,33,Savings,GT Bank,Undisclosed,20000.0,24500.0,30,27,30,27
20000.0,24500.0,30,Yes,Good,25,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,29,31,29
40000.0,48000.0,60,Yes,Bad,42,Savings,First Bank,Permanent,10000.0,13000.0,30,29,30,29
10000.0,11500.0,15,Yes,Bad,33,Savings,Zenith Bank,Permanent,10000.0,11500.0,15,29,17,29
30000.0,39000.0,60,Yes,Good,29,Savings,First Bank,Permanent,20000.0,24500.0,30,31,34,31
10000.0,11500.0,15,Yes,Good,37,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,10,15,10
10000.0,13000.0,30,Yes,Good,30,Savings,Access Bank,Permanent,10000.0,13000.0,30,28,30,28
40000.0,44000.0,30,Yes,Good,25,Other,First Bank,Permanent,40000.0,44800.0,30,24,30,24
10000.0,13000.0,30,Yes,Good,30,Savings,Stanbic IBTC,Permanent,10000.0,13000.0,30,31,32,31
20000.0,24500.0,30,Yes,Bad,30,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,3,31,3
20000.0,24500.0,30,Yes,Bad,42,Savings,First Bank,Undisclosed,10000.0,11500.0,15,11,15,11
40000.0,44000.0,30,Yes,Good,32,Savings,Diamond Bank,Self-Employed,30000.0,34400.0,30,30,30,30
10000.0,10750.0,15,Yes,Good,27,Other,First Bank,Permanent,10000.0,11500.0,15,6,16,6
10000.0,13000.0,30,Yes,Good,24,Savings,EcoBank,Undisclosed,10000.0,13000.0,30,29,30,29
10000.0,13000.0,30,Yes,Good,30,Current,Stanbic IBTC,Permanent,10000.0,11500.0,15,9,16,9
40000.0,44000.0,30,Yes,Good,31,Other,Zenith Bank,Student,20000.0,24500.0,30,27,30,27
10000.0,13000.0,30,Yes,Good,37,Savings,Diamond Bank,Permanent,10000.0,13000.0,30,19,31,19
40000.0,44000.0,30,Yes,Good,31,Other,GT Bank,Permanent,40000.0,44800.0,30,31,31,31
40000.0,44000.0,30,Yes,Good,41,Savings,First Bank,Undisclosed,30000.0,34400.0,30,23,30,23
10000.0,11500.0,15,Yes,Good,25,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,11,15,11
10000.0,13000.0,30,Yes,Good,34,Savings,Diamond Bank,Undisclosed,10000.0,11500.0,15,4,15,4
20000.0,22250.0,15,Yes,Good,29,Savings,FCMB,Undisclosed,10000.0,11500.0,15,7,15,7
10000.0,11500.0,30,Yes,Good,24,Savings,EcoBank,Undisclosed,10000.0,12250.0,30,31,31,31
20000.0,22250.0,15,Yes,Good,26,Savings,GT Bank,Permanent,10000.0,11500.0,15,12,17,12
10000.0,13000.0,30,Yes,Good,31,Savings,GT Bank,Permanent,10000.0,13000.0,30,30,31,30
40000.0,44000.0,30,Yes,Good,31,Savings,Fidelity Bank,Permanent,20000.0,21900.0,15,12,15,12
10000.0,11500.0,15,Yes,Good,32,Savings,UBA,Permanent,10000.0,11500.0,15,33,16,33
10000.0,11500.0,15,Yes,Good,31,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,8,30,8
10000.0,13000.0,30,Yes,Good,30,Savings,UBA,Permanent,10000.0,13000.0,30,22,30,22
40000.0,44000.0,30,Yes,Good,29,Savings,Zenith Bank,Permanent,20000.0,21900.0,15,11,15,11
20000.0,22250.0,15,Yes,Good,30,Other,GT Bank,Self-Employed,10000.0,13000.0,30,31,31,31
10000.0,13000.0,30,Yes,Bad,37,Savings,GT Bank,Permanent,10000.0,13000.0,30,33,33,33
10000.0,11500.0,15,Yes,Bad,35,Savings,GT Bank,Permanent,10000.0,11500.0,15,13,15,13
10000.0,11500.0,15,Yes,Good,37,Savings,GT Bank,Permanent,10000.0,11500.0,15,15,15,15
20000.0,21500.0,15,Yes,Good,29,Savings,Access Bank,Permanent,15000.0,16687.5,15,11,15,11
10000.0,13000.0,30,Yes,Bad,28,Savings,EcoBank,Undisclosed,10000.0,13000.0,30,37,33,37
40000.0,44000.0,30,Yes,Bad,31,Other,GT Bank,Permanent,10000.0,13000.0,30,29,30,29
30000.0,34500.0,30,Yes,Good,30,Other,First Bank,Permanent,20000.0,23800.0,30,30,30,30
30000.0,34500.0,30,Yes,Good,32,Savings,Diamond Bank,Permanent,20000.0,24500.0,30,26,30,26
10000.0,13000.0,30,Yes,Good,29,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,30,30,30
40000.0,44000.0,30,Yes,Good,27,Other,GT Bank,Permanent,30000.0,39000.0,60,23,30,23
10000.0,13000.0,30,Yes,Bad,35,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,43,30,43
10000.0,13000.0,30,Yes,Good,41,Savings,GT Bank,Permanent,10000.0,13000.0,30,27,32,27
10000.0,13000.0,30,Yes,Good,30,Savings,Fidelity Bank,Permanent,10000.0,13000.0,30,31,34,31
10000.0,13000.0,30,Yes,Good,37,Savings,Access Bank,Permanent,10000.0,13000.0,30,28,31,28
10000.0,13000.0,30,Yes,Good,33,Savings,GT Bank,Permanent,10000.0,13000.0,30,30,31,30
30000.0,34500.0,30,Yes,Good,36,Savings,First Bank,Permanent,20000.0,23800.0,30,29,30,29
10000.0,13000.0,30,Yes,Good,27,Savings,Fidelity Bank,Permanent,10000.0,13000.0,30,33,33,33
30000.0,34500.0,30,Yes,Bad,30,Savings,Access Bank,Permanent,20000.0,21900.0,15,13,17,13
20000.0,24500.0,30,Yes,Good,27,Savings,Unity Bank,Permanent,10000.0,13000.0,30,25,31,25
15000.0,16687.5,15,Yes,Good,26,Savings,Stanbic IBTC,Permanent,10000.0,13000.0,30,32,30,32
30000.0,34500.0,30,Yes,Good,27,Savings,UBA,Undisclosed,10000.0,11500.0,15,16,16,16
10000.0,13000.0,30,Yes,Good,39,Savings,Access Bank,Permanent,10000.0,13000.0,30,29,30,28
10000.0,11500.0,15,Yes,Good,29,Savings,GT Bank,Permanent,10000.0,11500.0,15,6,17,6
10000.0,13000.0,30,Yes,Good,26,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,32,30,32
30000.0,34500.0,30,Yes,Good,22,Savings,EcoBank,Unemployed,20000.0,23800.0,30,32,32,32
30000.0,39000.0,60,Yes,Good,33,Other,GT Bank,Self-Employed,20000.0,24500.0,30,7,30,7
10000.0,11500.0,15,Yes,Good,26,Current,First Bank,Permanent,10000.0,11500.0,15,5,18,5
30000.0,34500.0,30,Yes,Good,36,Savings,GT Bank,Permanent,20000.0,23800.0,30,32,31,32
30000.0,39000.0,60,Yes,Good,33,Savings,GT Bank,Permanent,10000.0,11500.0,15,14,17,14
10000.0,11500.0,15,Yes,Good,35,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,3,30,3
10000.0,13000.0,30,Yes,Bad,44,Other,FCMB,Self-Employed,10000.0,13000.0,30,27,32,27
10000.0,13000.0,30,Yes,Good,52,Savings,First Bank,Permanent,10000.0,13000.0,30,31,31,31
20000.0,24500.0,30,Yes,Good,36,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,27,30,27
10000.0,13000.0,30,Yes,Good,23,Other,Access Bank,Student,10000.0,13000.0,30,39,31,39
10000.0,11500.0,15,Yes,Bad,29,Savings,GT Bank,Permanent,10000.0,11500.0,15,15,15,15
10000.0,11500.0,15,Yes,Good,41,Savings,UBA,Permanent,10000.0,13000.0,30,18,32,18
10000.0,12250.0,30,Yes,Good,28,Savings,GT Bank,Permanent,10000.0,13000.0,30,23,30,23
20000.0,22250.0,15,Yes,Bad,53,Savings,GT Bank,Permanent,10000.0,11500.0,15,7,15,7
10000.0,13000.0,30,Yes,Bad,34,Savings,GT Bank,Permanent,10000.0,13000.0,30,31,30,31
10000.0,11500.0,15,Yes,Bad,32,Savings,First Bank,Permanent,10000.0,11500.0,15,13,15,13
20000.0,24500.0,30,Yes,Bad,23,Savings,GT Bank,Self-Employed,20000.0,24500.0,30,27,30,27
40000.0,44000.0,30,Yes,Good,35,Other,First Bank,Permanent,10000.0,11500.0,15,16,15,15
40000.0,44000.0,30,Yes,Good,34,Savings,Access Bank,Permanent,30000.0,34400.0,30,26,30,26
10000.0,13000.0,30,Yes,Bad,42,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,33,Savings,First Bank,Permanent,10000.0,11500.0,15,15,15,15
10000.0,13000.0,30,Yes,Good,37,Savings,UBA,Permanent,10000.0,13000.0,30,16,30,16
50000.0,52500.0,30,Yes,Good,28,Other,GT Bank,Permanent,40000.0,47600.0,60,30,32,30
20000.0,24500.0,30,Yes,Good,35,Savings,Heritage Bank,Permanent,10000.0,13000.0,30,11,30,11
10000.0,13000.0,30,Yes,Good,26,Savings,Stanbic IBTC,Permanent,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,30,Savings,GT Bank,Permanent,10000.0,11500.0,15,11,15,11
20000.0,24500.0,30,Yes,Good,34,Savings,Standard Chartered,Permanent,10000.0,13000.0,30,29,32,29
10000.0,13000.0,30,Yes,Good,31,Savings,UBA,Permanent,10000.0,13000.0,30,26,30,26
10000.0,12250.0,30,Yes,Good,26,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,21,32,21
10000.0,13000.0,30,Yes,Good,41,Savings,UBA,Undisclosed,10000.0,13000.0,30,24,31,24
20000.0,24500.0,30,Yes,Good,38,Savings,Skye Bank,Permanent,10000.0,13000.0,30,31,30,31
10000.0,11500.0,15,Yes,Good,28,Other,Zenith Bank,Permanent,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,35,Savings,Access Bank,Permanent,10000.0,13000.0,30,32,32,32
10000.0,12250.0,30,Yes,Good,34,Savings,Diamond Bank,Undisclosed,10000.0,13000.0,30,22,32,22
20000.0,24500.0,30,Yes,Good,34,Savings,Standard Chartered,Permanent,10000.0,11500.0,15,14,15,14
10000.0,13000.0,30,Yes,Good,24,Other,GT Bank,Permanent,10000.0,13000.0,30,39,32,39
10000.0,11500.0,15,Yes,Good,26,Savings,EcoBank,Permanent,10000.0,11500.0,15,14,17,14
10000.0,11500.0,15,Yes,Good,40,Savings,Zenith Bank,Permanent,10000.0,11500.0,15,16,18,16
20000.0,23000.0,30,Yes,Bad,22,Savings,First Bank,Undisclosed,15000.0,16687.5,15,12,15,12
30000.0,34500.0,30,Yes,Good,29,Other,GT Bank,Permanent,20000.0,23800.0,30,30,30,30
15000.0,16500.0,30,Yes,Good,29,Savings,GT Bank,Student,20000.0,23800.0,30,17,30,17
10000.0,13000.0,30,Yes,Bad,29,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,13,15,13
15000.0,16687.5,15,Yes,Good,32,Savings,GT Bank,Permanent,15000.0,16675.0,15,10,15,10
10000.0,13000.0,30,Yes,Bad,41,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,43,34,43
10000.0,13000.0,30,Yes,Good,23,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,35,30,35
30000.0,39000.0,60,Yes,Good,45,Other,UBA,Self-Employed,10000.0,13000.0,30,24,30,23
10000.0,13000.0,30,Yes,Good,28,Savings,GT Bank,Permanent,10000.0,13000.0,30,17,30,17
30000.0,34500.0,30,Yes,Good,33,Other,GT Bank,Permanent,10000.0,11500.0,15,11,17,11
10000.0,11500.0,15,Yes,Good,41,Savings,UBA,Permanent,10000.0,13000.0,30,28,30,28
10000.0,11500.0,15,Yes,Good,28,Savings,UBA,Unemployed,10000.0,11500.0,15,8,15,8
20000.0,22000.0,30,Yes,Good,25,Other,Stanbic IBTC,Permanent,10000.0,11500.0,15,12,15,12
10000.0,13000.0,30,Yes,Good,38,Other,Diamond Bank,Undisclosed,10000.0,13000.0,30,29,30,29
10000.0,13000.0,30,Yes,Bad,30,Savings,Fidelity Bank,Undisclosed,10000.0,13000.0,30,49,31,49
